"sales_id","tanggal","hari","bulan","tahun","kuartal","product_name","category","customer_name","payment_method","quantity","unit_price","total_price","review_rating"
"810","2023-06-03","3","6","2023","2","Tablet","Office Supplies","Customer C7038","Gift Card","4",NULL,"841.20","1"
"818","2023-03-01","1","3","2023","1","Tablet","Office Supplies","Customer C6953","Gift Card","3",NULL,"90.48","1"
"829","2025-03-25","25","3","2025","1","Tablet","Office Supplies","Customer C3201","Gift Card","2",NULL,"1121.54","5"
"903","2025-03-26","26","3","2025","1","Tablet","Office Supplies","Customer C8030","Gift Card","1",NULL,"22.90","2"
"984","2023-10-06","6","10","2023","4","Tablet","Office Supplies","Customer C3828","Gift Card","2",NULL,"635.42","5"
"1023","2025-03-12","12","3","2025","1","Tablet","Office Supplies","Customer C2690","Gift Card","1",NULL,"261.17","1"
"1024","2023-02-11","11","2","2023","1","Tablet","Office Supplies","Customer C1626","Gift Card","6",NULL,"3878.40","4"
"1072","2023-03-20","20","3","2023","1","Tablet","Office Supplies","Customer C7532","Gift Card","5",NULL,"2673.75","5"
"1132","2025-05-13","13","5","2025","2","Tablet","Office Supplies","Customer C2307","Gift Card","7",NULL,"4299.96","1"
"1136","2025-06-29","29","6","2025","2","Tablet","Office Supplies","Customer C1886","Gift Card","8",NULL,"3100.40","1"
"1154","2024-12-17","17","12","2024","4","Tablet","Office Supplies","Customer C9709","Gift Card","4",NULL,"1440.56","4"
"1169","2024-12-09","9","12","2024","4","Tablet","Office Supplies","Customer C3312","Gift Card","7",NULL,"5134.36","3"
"1180","2025-03-26","26","3","2025","1","Tablet","Office Supplies","Customer C9428","Gift Card","4",NULL,"1858.96","4"
"1197","2024-08-18","18","8","2024","3","Tablet","Office Supplies","Customer C7470","Gift Card","3",NULL,"2186.58","5"
"1286","2023-07-19","19","7","2023","3","Tablet","Office Supplies","Customer C2830","Gift Card","8",NULL,"4148.16","5"
"1366","2024-12-19","19","12","2024","4","Tablet","Office Supplies","Customer C4650","Gift Card","5",NULL,"860.85","4"
"1390","2023-11-28","28","11","2023","4","Tablet","Office Supplies","Customer C3832","Gift Card","3",NULL,"1350.54","1"
"1406","2025-04-09","9","4","2025","2","Tablet","Office Supplies","Customer C9808","Gift Card","2",NULL,"922.32","1"
"1454","2025-01-26","26","1","2025","1","Tablet","Office Supplies","Customer C6326","Gift Card","8",NULL,"6015.52","3"
"1487","2024-07-13","13","7","2024","3","Tablet","Office Supplies","Customer C8577","Gift Card","1",NULL,"47.53","2"
"1493","2024-12-19","19","12","2024","4","Tablet","Office Supplies","Customer C8704","Gift Card","2",NULL,"812.46","4"
"1531","2024-01-03","3","1","2024","1","Tablet","Office Supplies","Customer C1299","Gift Card","7",NULL,"5229.28","4"
"1536","2023-04-10","10","4","2023","2","Tablet","Office Supplies","Customer C6705","Gift Card","1",NULL,"770.68","2"
"1540","2024-05-03","3","5","2024","2","Tablet","Office Supplies","Customer C2841","Gift Card","4",NULL,"401.32","5"
"1567","2024-08-28","28","8","2024","3","Tablet","Office Supplies","Customer C3863","Gift Card","3",NULL,"154.23","2"
"1616","2023-05-10","10","5","2023","2","Tablet","Office Supplies","Customer C8702","Gift Card","6",NULL,"1971.84","5"
"1658","2023-12-22","22","12","2023","4","Tablet","Office Supplies","Customer C6901","Gift Card","7",NULL,"2625.00","4"
"1693","2024-12-06","6","12","2024","4","Tablet","Office Supplies","Customer C6591","Gift Card","2",NULL,"358.32","3"
"1706","2023-01-16","16","1","2023","1","Tablet","Office Supplies","Customer C7684","Gift Card","8",NULL,"2749.76","5"
"1716","2023-03-12","12","3","2023","1","Tablet","Office Supplies","Customer C4704","Gift Card","6",NULL,"605.94","5"
"10","2025-06-14","14","6","2025","2","Tablet","Office Supplies","Customer C7521","Debit Card","7",NULL,"702.59","4"
"44","2024-11-24","24","11","2024","4","Tablet","Office Supplies","Customer C8736","Debit Card","8",NULL,"2145.76","2"
"61","2024-06-05","5","6","2024","2","Tablet","Office Supplies","Customer C1509","Debit Card","8",NULL,"2485.52","1"
"76","2023-06-30","30","6","2023","2","Tablet","Office Supplies","Customer C1452","Debit Card","2",NULL,"470.22","1"
"78","2025-04-09","9","4","2025","2","Tablet","Office Supplies","Customer C4229","Debit Card","8",NULL,"189.76","5"
"86","2024-05-27","27","5","2024","2","Tablet","Office Supplies","Customer C3244","Debit Card","2",NULL,"645.88","3"
"92","2024-06-12","12","6","2024","2","Tablet","Office Supplies","Customer C4033","Debit Card","7",NULL,"137.62","5"
"155","2023-01-13","13","1","2023","1","Tablet","Office Supplies","Customer C1528","Debit Card","5",NULL,"2680.65","2"
"163","2024-07-07","7","7","2024","3","Tablet","Office Supplies","Customer C9706","Debit Card","5",NULL,"2439.85","3"
"173","2023-03-16","16","3","2023","1","Tablet","Office Supplies","Customer C1835","Debit Card","2",NULL,"655.26","3"
"216","2023-05-25","25","5","2023","2","Tablet","Office Supplies","Customer C1623","Debit Card","6",NULL,"2471.28","3"
"246","2024-06-18","18","6","2024","2","Tablet","Office Supplies","Customer C9033","Debit Card","3",NULL,"2158.89","4"
"264","2025-01-19","19","1","2025","1","Tablet","Office Supplies","Customer C4549","Debit Card","6",NULL,"2018.28","5"
"280","2025-03-26","26","3","2025","1","Tablet","Office Supplies","Customer C8997","Debit Card","5",NULL,"1573.45","4"
"302","2024-02-01","1","2","2024","1","Tablet","Office Supplies","Customer C3269","Debit Card","6",NULL,"3375.90","5"
"314","2025-06-25","25","6","2025","2","Tablet","Office Supplies","Customer C2263","Debit Card","8",NULL,"2344.48","1"
"367","2024-07-14","14","7","2024","3","Tablet","Office Supplies","Customer C9925","Debit Card","8",NULL,"3147.04","3"
"383","2024-02-06","6","2","2024","1","Tablet","Office Supplies","Customer C2708","Debit Card","6",NULL,"1978.92","3"
"446","2024-05-24","24","5","2024","2","Tablet","Office Supplies","Customer C8406","Debit Card","5",NULL,"600.40","2"
"465","2023-11-04","4","11","2023","4","Tablet","Office Supplies","Customer C6170","Debit Card","5",NULL,"3207.20","2"
"478","2024-01-28","28","1","2024","1","Tablet","Office Supplies","Customer C6627","Debit Card","5",NULL,"1257.05","5"
"494","2024-12-15","15","12","2024","4","Tablet","Office Supplies","Customer C3677","Debit Card","5",NULL,"3071.60","3"
"520","2024-02-26","26","2","2024","1","Tablet","Office Supplies","Customer C2406","Debit Card","6",NULL,"1887.18","2"
"539","2023-11-20","20","11","2023","4","Tablet","Office Supplies","Customer C1544","Debit Card","8",NULL,"4549.68","1"
"542","2024-04-02","2","4","2024","2","Tablet","Office Supplies","Customer C7331","Debit Card","3",NULL,"724.65","5"
"579","2025-04-04","4","4","2025","2","Tablet","Office Supplies","Customer C8292","Debit Card","1",NULL,"373.32","1"
"599","2023-01-06","6","1","2023","1","Tablet","Office Supplies","Customer C5185","Debit Card","3",NULL,"228.78","5"
"612","2023-08-25","25","8","2023","3","Tablet","Office Supplies","Customer C3311","Debit Card","7",NULL,"5205.76","1"
"643","2025-06-27","27","6","2025","2","Tablet","Office Supplies","Customer C4588","Debit Card","8",NULL,"621.28","1"
"656","2023-11-07","7","11","2023","4","Tablet","Office Supplies","Customer C8230","Debit Card","6",NULL,"3447.60","2"
"684","2023-06-09","9","6","2023","2","Tablet","Office Supplies","Customer C3257","Debit Card","6",NULL,"1122.66","1"
"757","2025-02-12","12","2","2025","1","Tablet","Office Supplies","Customer C3381","Debit Card","8",NULL,"1472.40","5"
"787","2023-05-30","30","5","2023","2","Tablet","Office Supplies","Customer C7557","Debit Card","5",NULL,"1717.15","5"
"791","2024-07-15","15","7","2024","3","Tablet","Office Supplies","Customer C5000","Debit Card","5",NULL,"3812.90","1"
"964","2024-03-25","25","3","2024","1","Tablet","Office Supplies","Customer C9019","Debit Card","1",NULL,"122.52","4"
"977","2024-08-21","21","8","2024","3","Tablet","Office Supplies","Customer C7916","Debit Card","8",NULL,"5327.28","4"
"997","2024-08-24","24","8","2024","3","Tablet","Office Supplies","Customer C5342","Debit Card","6",NULL,"2673.06","2"
"1020","2023-06-15","15","6","2023","2","Tablet","Office Supplies","Customer C9559","Debit Card","6",NULL,"2906.58","2"
"1062","2025-05-08","8","5","2025","2","Tablet","Office Supplies","Customer C8247","Debit Card","7",NULL,"3484.60","5"
"1101","2024-12-14","14","12","2024","4","Tablet","Office Supplies","Customer C5855","Debit Card","3",NULL,"351.90","1"
"1102","2024-03-17","17","3","2024","1","Tablet","Office Supplies","Customer C3417","Debit Card","1",NULL,"362.89","4"
"1159","2024-04-24","24","4","2024","2","Tablet","Office Supplies","Customer C9307","Debit Card","3",NULL,"1681.89","3"
"1217","2023-07-24","24","7","2023","3","Tablet","Office Supplies","Customer C2509","Debit Card","5",NULL,"2311.55","4"
"1235","2025-03-09","9","3","2025","1","Tablet","Office Supplies","Customer C5049","Debit Card","8",NULL,"2686.48","1"
"1248","2023-10-12","12","10","2023","4","Tablet","Office Supplies","Customer C2562","Debit Card","6",NULL,"4112.40","3"
"1281","2023-06-07","7","6","2023","2","Tablet","Office Supplies","Customer C5983","Debit Card","8",NULL,"2954.64","5"
"1287","2024-06-13","13","6","2024","2","Tablet","Office Supplies","Customer C7046","Debit Card","7",NULL,"5192.67","4"
"1332","2023-09-02","2","9","2023","3","Tablet","Office Supplies","Customer C7143","Debit Card","8",NULL,"1940.72","3"
"1372","2023-04-02","2","4","2023","2","Tablet","Office Supplies","Customer C8486","Debit Card","2",NULL,"578.04","2"
"1442","2023-09-14","14","9","2023","3","Tablet","Office Supplies","Customer C7897","Debit Card","7",NULL,"3022.32","1"
"1443","2024-10-31","31","10","2024","4","Tablet","Office Supplies","Customer C9295","Debit Card","3",NULL,"980.88","4"
"1465","2023-10-24","24","10","2023","4","Tablet","Office Supplies","Customer C4367","Debit Card","4",NULL,"963.48","2"
"1467","2023-01-02","2","1","2023","1","Tablet","Office Supplies","Customer C9040","Debit Card","5",NULL,"694.85","2"
"1559","2023-10-23","23","10","2023","4","Tablet","Office Supplies","Customer C1699","Debit Card","6",NULL,"1739.16","4"
"1600","2025-04-29","29","4","2025","2","Tablet","Office Supplies","Customer C8055","Debit Card","1",NULL,"728.52","2"
"1611","2023-07-10","10","7","2023","3","Tablet","Office Supplies","Customer C6619","Debit Card","8",NULL,"2061.92","1"
"1624","2023-07-26","26","7","2023","3","Tablet","Office Supplies","Customer C7065","Debit Card","4",NULL,"2301.16","2"
"1636","2024-02-25","25","2","2024","1","Tablet","Office Supplies","Customer C3336","Debit Card","1",NULL,"146.00","5"
"1639","2024-09-04","4","9","2024","3","Tablet","Office Supplies","Customer C1290","Debit Card","8",NULL,"1683.52","1"
"1659","2023-12-13","13","12","2023","4","Tablet","Office Supplies","Customer C8995","Debit Card","8",NULL,"1979.04","5"
"62","2025-06-23","23","6","2025","2","Tablet","Office Supplies","Customer C8097","Credit Card","6",NULL,"4530.90","3"
"177","2024-11-16","16","11","2024","4","Tablet","Office Supplies","Customer C2613","Credit Card","5",NULL,"575.10","4"
"184","2023-06-16","16","6","2023","2","Tablet","Office Supplies","Customer C9137","Credit Card","7",NULL,"4699.45","2"
"199","2025-03-27","27","3","2025","1","Tablet","Office Supplies","Customer C9244","Credit Card","2",NULL,"517.92","4"
"249","2023-11-24","24","11","2023","4","Tablet","Office Supplies","Customer C5759","Credit Card","7",NULL,"1684.69","1"
"290","2023-03-18","18","3","2023","1","Tablet","Office Supplies","Customer C1840","Credit Card","7",NULL,"1775.48","1"
"316","2025-05-14","14","5","2025","2","Tablet","Office Supplies","Customer C7487","Credit Card","1",NULL,"13.02","2"
"346","2025-04-13","13","4","2025","2","Tablet","Office Supplies","Customer C9101","Credit Card","5",NULL,"1867.60","2"
"432","2023-03-12","12","3","2023","1","Tablet","Office Supplies","Customer C4896","Credit Card","3",NULL,"1666.11","2"
"479","2025-03-24","24","3","2025","1","Tablet","Office Supplies","Customer C4690","Credit Card","3",NULL,"1169.04","4"
"557","2024-12-30","30","12","2024","4","Tablet","Office Supplies","Customer C7830","Credit Card","4",NULL,"1492.32","5"
"574","2025-02-27","27","2","2025","1","Tablet","Office Supplies","Customer C2228","Credit Card","8",NULL,"3110.64","5"
"583","2024-04-17","17","4","2024","2","Tablet","Office Supplies","Customer C1200","Credit Card","3",NULL,"1574.28","4"
"672","2024-02-12","12","2","2024","1","Tablet","Office Supplies","Customer C3137","Credit Card","8",NULL,"4842.16","5"
"706","2024-03-09","9","3","2024","1","Tablet","Office Supplies","Customer C6350","Credit Card","4",NULL,"1923.28","5"
"727","2023-03-11","11","3","2023","1","Tablet","Office Supplies","Customer C5544","Credit Card","4",NULL,"256.92","4"
"771","2024-10-14","14","10","2024","4","Tablet","Office Supplies","Customer C7531","Credit Card","8",NULL,"5210.72","5"
"780","2023-10-05","5","10","2023","4","Tablet","Office Supplies","Customer C9984","Credit Card","1",NULL,"782.08","4"
"830","2025-06-10","10","6","2025","2","Tablet","Office Supplies","Customer C4475","Credit Card","6",NULL,"45.30","5"
"833","2025-04-10","10","4","2025","2","Tablet","Office Supplies","Customer C7496","Credit Card","2",NULL,"1331.22","5"
"876","2024-01-29","29","1","2024","1","Tablet","Office Supplies","Customer C9345","Credit Card","4",NULL,"231.08","4"
"937","2025-05-26","26","5","2025","2","Tablet","Office Supplies","Customer C9328","Credit Card","6",NULL,"2564.94","2"
"981","2023-02-22","22","2","2023","1","Tablet","Office Supplies","Customer C1589","Credit Card","3",NULL,"533.82","3"
"1002","2023-04-12","12","4","2023","2","Tablet","Office Supplies","Customer C5784","Credit Card","7",NULL,"4319.14","2"
"1013","2025-06-22","22","6","2025","2","Tablet","Office Supplies","Customer C8267","Credit Card","8",NULL,"2405.12","3"
"1043","2023-05-05","5","5","2023","2","Tablet","Office Supplies","Customer C5620","Credit Card","7",NULL,"2970.87","4"
"1045","2023-01-04","4","1","2023","1","Tablet","Office Supplies","Customer C8507","Credit Card","6",NULL,"1461.48","2"
"1055","2025-02-13","13","2","2025","1","Tablet","Office Supplies","Customer C7696","Credit Card","2",NULL,"573.74","4"
"1065","2023-11-03","3","11","2023","4","Tablet","Office Supplies","Customer C2777","Credit Card","1",NULL,"192.81","4"
"1103","2023-07-12","12","7","2023","3","Tablet","Office Supplies","Customer C4720","Credit Card","1",NULL,"50.18","3"
"1175","2023-07-01","1","7","2023","3","Tablet","Office Supplies","Customer C8694","Credit Card","6",NULL,"2368.98","3"
"1200","2023-06-25","25","6","2023","2","Tablet","Office Supplies","Customer C1895","Credit Card","7",NULL,"3085.53","5"
"1205","2023-06-14","14","6","2023","2","Tablet","Office Supplies","Customer C4184","Credit Card","2",NULL,"1510.50","1"
"1209","2023-03-21","21","3","2023","1","Tablet","Office Supplies","Customer C5267","Credit Card","2",NULL,"643.28","2"
"1224","2023-05-06","6","5","2023","2","Tablet","Office Supplies","Customer C6805","Credit Card","8",NULL,"2414.00","3"
"1271","2024-01-13","13","1","2024","1","Tablet","Office Supplies","Customer C5457","Credit Card","2",NULL,"374.42","1"
"1302","2025-04-12","12","4","2025","2","Tablet","Office Supplies","Customer C5253","Credit Card","6",NULL,"2269.98","5"
"1333","2024-05-16","16","5","2024","2","Tablet","Office Supplies","Customer C5363","Credit Card","7",NULL,"4382.49","4"
"1340","2024-01-24","24","1","2024","1","Tablet","Office Supplies","Customer C6028","Credit Card","1",NULL,"729.15","3"
"1371","2024-12-15","15","12","2024","4","Tablet","Office Supplies","Customer C1393","Credit Card","4",NULL,"676.64","1"
"1373","2024-05-03","3","5","2024","2","Tablet","Office Supplies","Customer C7366","Credit Card","8",NULL,"2070.72","2"
"1453","2025-01-05","5","1","2025","1","Tablet","Office Supplies","Customer C2091","Credit Card","3",NULL,"167.49","2"
"1543","2023-08-10","10","8","2023","3","Tablet","Office Supplies","Customer C9332","Credit Card","2",NULL,"825.24","3"
"1577","2024-03-17","17","3","2024","1","Tablet","Office Supplies","Customer C1978","Credit Card","8",NULL,"3659.44","5"
"1642","2024-08-22","22","8","2024","3","Tablet","Office Supplies","Customer C5902","Credit Card","4",NULL,"1464.80","3"
"1697","2023-06-05","5","6","2023","2","Tablet","Office Supplies","Customer C9472","Credit Card","4",NULL,"2381.16","4"
